Teff,logg,MH,FeH,AlphaM,SiFe,AlFe,MgFe,NiFe,eTeff,elogg,eMH,eFeH,eAlphaM,eSiFe,eAlFe,eMgFe,eNiFe,RAVE_OBS_ID
4695.037353515625,2.4168148040771484,0.13073265552520752,0.1270672082901001,-0.0018482580780982971,0.026271790266036987,-0.0208665132522583,0.017490506172180176,0.012262016534805298,43.401611328125,0.023700237274169922,0.04441332817077637,0.03614449501037598,0.004759587347507477,0.0034838616847991943,0.0006604194641113281,0.002449929714202881,0.0045050084590911865,20110904_1759m48_127
4687.052490234375,2.533370018005371,-0.33942294120788574,-0.34846144914627075,0.179134801030159,0.19303196668624878,0.2000350058078766,0.2563247084617615,0.0776757001876831,21.439697265625,0.031267642974853516,0.02930319309234619,0.01812344789505005,0.0014561563730239868,0.00926584005355835,0.012792438268661499,0.0026608705520629883,0.0038697123527526855,20040627_2159m08_137
6152.200439453125,4.357448101043701,0.016390979290008545,0.015837788581848145,-0.0032072514295578003,0.032876789569854736,0.04141697287559509,0.020213529467582703,0.007379740476608276,34.147216796875,0.011414051055908203,0.05533498525619507,0.05009722709655762,0.0020656436681747437,0.0018161237239837646,0.003684312105178833,0.0072614699602127075,0.0067327916622161865,20080803_0138m19_038
3913.7762451171875,1.0393325984477997,-0.3872971534729004,-0.4000616669654846,0.1798955202102661,0.15960857272148132,0.06914064288139343,0.22633567452430725,0.036878615617752075,64.7552490234375,0.06696799397468567,0.03883552551269531,0.02227228879928589,0.001683652400970459,0.010259062051773071,0.008625000715255737,0.013618141412734985,0.006895691156387329,20100908_1845m30_062
3912.0294189453125,0.8816806674003601,-0.44937634468078613,-0.4674798846244812,0.24520528316497803,0.22247856855392456,0.13672754168510437,0.3114067614078522,0.07387539744377136,61.2886962890625,0.008585214614868164,0.03587818145751953,0.03511589765548706,0.00791117548942566,0.0008193254470825195,0.016980379819869995,0.012024372816085815,0.01225164532661438,20111018_0509m77_012
4908.676513671875,2.499760866165161,-0.22703707218170166,-0.24269938468933105,0.04445679485797882,0.057049915194511414,0.08314508199691772,0.05198603868484497,0.013345330953598022,26.909423828125,0.02312302589416504,0.03254568576812744,0.025037407875061035,0.0014832913875579834,0.00047545135021209717,0.004932105541229248,0.00528070330619812,0.004830986261367798,20051105_0341m08_103
5511.69189453125,4.423883438110352,-0.1597069501876831,-0.15348750352859497,0.016815125942230225,0.0014247149229049683,0.04666149616241455,0.0461079478263855,0.008178263902664185,26.57177734375,0.04284238815307617,0.02521514892578125,0.01012486219406128,0.0012777745723724365,0.009309574961662292,0.002854764461517334,0.0049860477447509766,0.0011012256145477295,20060928_0417m60_132
4376.588134765625,1.9452431201934814,-0.3226621747016907,-0.31875574588775635,0.17952436208724976,0.18183767795562744,0.17192748188972473,0.25211116671562195,0.07535621523857117,64.167236328125,0.030758142471313477,0.054694950580596924,0.038294196128845215,0.002027839422225952,0.0053015947341918945,0.007473379373550415,0.006773203611373901,0.011041909456253052,20081025_0446m66_139
4903.65185546875,2.5088448524475098,-0.11066782474517822,-0.11080634593963623,-0.007451839745044708,0.005551859736442566,-0.015240132808685303,-0.01179543137550354,0.005320340394973755,11.39892578125,0.02887582778930664,0.02289581298828125,0.017290592193603516,0.0007716342806816101,0.0026834458112716675,0.010958969593048096,0.0017021894454956055,0.00800296664237976,20100120_0632m29_149
5014.413818359375,3.2947487831115723,-0.43068957328796387,-0.42502665519714355,0.1822892427444458,0.16326409578323364,0.2334808111190796,0.2765057384967804,0.09890037775039673,88.360107421875,0.002349376678466797,0.044286489486694336,0.0434650182723999,0.01844659447669983,0.020705997943878174,0.01947927474975586,0.027938634157180786,0.008588850498199463,20070222_1247m09_049
6262.904296875,4.16966986656189,0.09442448616027832,0.08991611003875732,-0.004738830029964447,0.03518673777580261,0.025551140308380127,-0.026507064700126648,0.010757505893707275,35.1787109375,0.03125262260437012,0.004513144493103027,0.009030818939208984,8.37370753288269e-05,0.0007371306419372559,0.002851724624633789,0.0017260164022445679,0.007362186908721924,20081028_2158m12_098
3806.530517578125,0.4977066218852997,-0.531333863735199,-0.5349887013435364,0.10450967401266098,0.05926394462585449,0.02578526735305786,0.15573909878730774,0.018039435148239136,100.778076171875,0.005026489496231079,0.046754539012908936,0.0351371169090271,0.010964788496494293,0.008685827255249023,0.013113617897033691,0.00048342347145080566,0.005898803472518921,20080507_1038m72_128
4801.902099609375,2.420757532119751,-0.16561275720596313,-0.17650598287582397,0.03305358439683914,0.051107004284858704,0.03284496068954468,0.03266698122024536,0.010865092277526855,54.778076171875,0.039971113204956055,0.05615466833114624,0.05227583646774292,0.005211599171161652,0.004145041108131409,0.0055588483810424805,0.010717451572418213,0.007278382778167725,20060416_1159m15_134
4686.48486328125,2.461350917816162,0.1351611614227295,0.12419354915618896,-0.006082870066165924,0.015509635210037231,-0.020051926374435425,0.010154187679290771,0.013354659080505371,27.93017578125,0.02103567123413086,0.03136551380157471,0.023820877075195312,0.006293021142482758,0.004472881555557251,0.011816352605819702,0.005299031734466553,0.005067646503448486,20110121_0632m29_149
3995.030029296875,0.9811488389968872,-0.671578049659729,-0.6754679083824158,0.2511768937110901,0.23157057166099548,0.1635604202747345,0.3350985050201416,0.06629139184951782,45.966064453125,0.06203567981719971,0.007368683815002441,0.013666808605194092,0.006120890378952026,0.001758486032485962,0.0004394352436065674,0.0047057271003723145,0.009548604488372803,20060928_0417m60_129
6452.725341796875,4.269582748413086,-0.2264130711555481,-0.19809174537658691,0.040701836347579956,0.03658217191696167,0.05693942308425903,0.1265798807144165,0.0009264051914215088,14.376708984375,0.05202198028564453,0.016392886638641357,0.0361177921295166,0.010611310601234436,0.01141899824142456,0.0039719343185424805,0.016683101654052734,0.020273715257644653,20110929_0509m77_132
5682.504150390625,4.050734519958496,0.07066851854324341,0.07217520475387573,-0.0038916096091270447,0.016904428601264954,0.08701476454734802,0.003225088119506836,0.027150720357894897,28.031005859375,0.01031494140625,0.05402642488479614,0.048078954219818115,0.00429854542016983,0.003353014588356018,0.011351138353347778,0.005951136350631714,0.0024580657482147217,20091023_0359m65_120
5058.24267578125,3.2701075077056885,-0.2707940936088562,-0.26971447467803955,0.09466080367565155,0.08572731912136078,0.13775739073753357,0.15326997637748718,0.04721006751060486,84.72802734375,0.08065581321716309,0.01427227258682251,0.001002192497253418,0.010328412055969238,0.018083319067955017,0.005281597375869751,0.014227598905563354,0.00687900185585022,20120324_1143m11_099
4609.889404296875,2.589876890182495,-0.06784260272979736,-0.05953413248062134,0.030193373560905457,0.021629586815834045,0.02618306875228882,0.05922536551952362,0.013630002737045288,74.719482421875,0.021685361862182617,0.03573203086853027,0.0224190354347229,0.0064401328563690186,0.0073730796575546265,0.009107112884521484,0.004258140921592712,0.001424342393875122,20091114_0356m07_106
4797.869384765625,2.428116798400879,-0.24695992469787598,-0.26537686586380005,0.0665968656539917,0.09009729325771332,0.08637785911560059,0.08717767894268036,0.04103061556816101,60.089111328125,0.012839794158935547,0.016394734382629395,0.01727372407913208,0.014909997582435608,0.011975035071372986,0.0068975090980529785,0.03005640208721161,0.0030375421047210693,20090827_2219m03_070
6209.77587890625,4.405353784561157,-0.029318571090698242,-0.03346526622772217,0.004652529954910278,0.04487188160419464,0.04449516534805298,0.00725962221622467,0.006268173456192017,3.01806640625,0.03763699531555176,0.011211633682250977,0.0021495819091796875,0.001171305775642395,0.019876286387443542,0.02129971981048584,0.008151307702064514,0.014056295156478882,20081217_0359m65_149
7032.79296875,3.7137527465820312,-0.018424570560455322,-0.08528196811676025,0.30478134751319885,0.2635749280452728,0.029654353857040405,0.46650636196136475,-0.1556617170572281,54.544921875,0.11220884323120117,0.035159528255462646,0.04036760330200195,0.037782371044158936,0.035097748041152954,0.018050342798233032,0.02450883388519287,0.02258722484111786,20070523_1523m02_074
5999.986328125,4.055249214172363,-0.3170868754386902,-0.315859317779541,0.08108705282211304,0.08189111948013306,0.09109094738960266,0.12544715404510498,0.024233132600784302,57.2646484375,0.006329059600830078,0.05608326196670532,0.04565143585205078,0.015126973390579224,0.0025384724140167236,0.01252254843711853,0.005463957786560059,0.0008940398693084717,20061209_0633m70_136
5369.05859375,4.533625841140747,0.0399327278137207,0.045770227909088135,-0.022937998175621033,-0.019043058156967163,0.0031063854694366455,-0.01067131757736206,0.013614922761917114,14.1787109375,0.03541970252990723,0.024124741554260254,0.005591332912445068,0.0034639835357666016,0.016357988119125366,0.021202176809310913,0.014258474111557007,0.009704023599624634,20120909_0242p00_104
5837.8046875,4.182455539703369,-0.3266809582710266,-0.32046520709991455,0.03816146403551102,0.032332196831703186,0.07685533165931702,0.0779532939195633,0.004608243703842163,0.2314453125,0.00023984909057617188,0.022676408290863037,0.007522940635681152,0.007930897176265717,0.0037742406129837036,0.02106758952140808,0.009417995810508728,0.0033834874629974365,20091118_2313m03_024
6480.61328125,4.459535121917725,-0.16053247451782227,-0.14334803819656372,0.03292632848024368,0.043689221143722534,0.006564319133758545,0.0625242292881012,0.01291462779045105,12.3359375,0.0010762214660644531,0.018177390098571777,0.0018368363380432129,0.008606083691120148,0.0035566091537475586,0.011104583740234375,0.005392640829086304,0.0012983381748199463,20061208_0154m16_027
5367.054931640625,3.817540168762207,-0.14921027421951294,-0.14529788494110107,0.020240791141986847,0.010925069451332092,0.08489444851875305,0.042851999402046204,0.02978658676147461,82.010009765625,0.0022487640380859375,0.027211010456085205,0.014281868934631348,0.006357200443744659,0.00015686452388763428,0.0032487809658050537,0.010040119290351868,0.007796168327331543,20091130_0408m29_033
6114.9580078125,4.390501022338867,-0.08048218488693237,-0.08632880449295044,-0.005516894161701202,0.03265585005283356,-0.005852818489074707,0.006616860628128052,-0.0009342730045318604,20.4443359375,0.007071495056152344,0.015519917011260986,0.017958343029022217,0.00020679086446762085,0.008223608136177063,0.01286780834197998,0.002567976713180542,0.0046644508838653564,20090924_0022m16_072
5564.373779296875,4.412555932998657,0.09785866737365723,0.09014785289764404,-0.017478633671998978,0.008072927594184875,0.05061793327331543,-0.0030317455530166626,0.05011063814163208,53.186767578125,0.011030912399291992,0.03711354732513428,0.024936676025390625,0.0038963444530963898,0.009784743189811707,0.004264354705810547,0.00018437206745147705,0.0011454224586486816,20101106_0243m16_116
4608.510986328125,2.39605975151062,-0.3334720730781555,-0.34232527017593384,0.17002439498901367,0.15979447960853577,0.1781436800956726,0.23399263620376587,0.051572591066360474,71.375732421875,0.010888814926147461,0.024575769901275635,0.013017594814300537,0.0015421807765960693,0.006757408380508423,0.0009038448333740234,1.2934207916259766e-05,0.008046716451644897,20090909_2158m12_122
6478.900634765625,4.320024728775024,0.06067061424255371,0.06579029560089111,0.0015733540058135986,0.020270898938179016,-0.00867357850074768,0.009682834148406982,-0.014522850513458252,1.101806640625,0.05932784080505371,0.022080063819885254,0.010014533996582031,0.010657161474227905,0.012619569897651672,0.012715846300125122,0.016531407833099365,0.011038124561309814,20080930_0137m74_057
4802.58984375,2.542266845703125,-0.08056718111038208,-0.08205521106719971,0.015498325228691101,0.03415374457836151,0.026525795459747314,0.02843649685382843,0.02674156427383423,28.40478515625,0.01992940902709961,0.01806586980819702,0.01649606227874756,0.005848929286003113,0.008680537343025208,0.015365660190582275,0.009595140814781189,0.00672537088394165,20071228_0425m71_033
5050.555908203125,4.369426965713501,-0.2741464376449585,-0.28208011388778687,0.03640858083963394,-0.035404473543167114,-0.003658980131149292,-0.004728421568870544,-0.015829861164093018,92.499755859375,0.05616259574890137,0.04093015193939209,0.012610852718353271,0.023103244602680206,0.01886245608329773,0.013518720865249634,0.03826682269573212,0.0014031529426574707,20101027_0309m07_124
6172.322265625,4.486453533172607,-0.21816498041152954,-0.20090335607528687,0.0192316472530365,0.005955547094345093,-0.06369191408157349,0.05063563585281372,-0.03158360719680786,26.2939453125,0.0532374382019043,0.024231016635894775,0.021963536739349365,0.001608520746231079,0.001611471176147461,0.01319032907485962,0.010765284299850464,0.012048900127410889,20070222_1247m09_067
4957.0263671875,3.317866563796997,0.18884456157684326,0.19095206260681152,-0.020695216953754425,0.01938873529434204,0.01572287082672119,-0.008563816547393799,0.034192800521850586,22.15234375,0.026965856552124023,0.026409149169921875,0.025828003883361816,0.003963924944400787,0.018375307321548462,0.021489441394805908,0.007177799940109253,0.005191683769226074,20050601_1639m11_019
4818.742431640625,2.511610746383667,-0.5577364563941956,-0.5633319020271301,0.19697391986846924,0.19148612022399902,0.21036297082901,0.2625538110733032,0.0663449764251709,36.773193359375,0.0004942417144775391,0.03676217794418335,0.02552109956741333,0.0002918243408203125,0.0017226338386535645,0.012763142585754395,0.0005730390548706055,0.002070903778076172,20060508_1627m02_093
6480.017578125,4.336677551269531,0.14890670776367188,0.15445327758789062,-0.00806359201669693,0.026815637946128845,0.002108454704284668,-0.004869446158409119,0.012469828128814697,73.2548828125,0.049574851989746094,0.040747761726379395,0.021544814109802246,0.001239679753780365,0.013942137360572815,0.004243791103363037,0.0059690922498703,0.005062520503997803,20080528_2132m03_081
6109.487060546875,3.9865152835845947,0.2626885175704956,0.2542259693145752,-0.010735385119915009,0.04805883765220642,0.06644123792648315,-0.023552417755126953,0.04282715916633606,15.581298828125,0.0043184757232666016,0.009518861770629883,0.002257704734802246,0.0022347792983055115,0.008471548557281494,0.011686384677886963,0.007466346025466919,0.012256413698196411,20071012_0329m06_135
6379.804443359375,3.973827600479126,0.008094966411590576,-0.0024029016494750977,0.06558255851268768,0.09101371467113495,0.003971606492996216,0.14870727062225342,-0.02641722559928894,39.789306640625,0.039078474044799805,0.02723592519760132,0.04272890090942383,0.010409191250801086,0.012292906641960144,0.005455523729324341,0.022643744945526123,0.02322050929069519,20080928_0417m60_002
4848.36962890625,3.0320301055908203,-0.07315707206726074,-0.0827973484992981,0.04270914942026138,0.04200674593448639,0.0664517879486084,0.07236175239086151,0.02737322449684143,96.75732421875,0.017135143280029297,0.04849684238433838,0.04397481679916382,0.013251058757305145,0.0043022483587265015,0.010157763957977295,0.020082786679267883,0.006170183420181274,20090727_0006m01_083
6652.7919921875,4.239510774612427,-0.03711587190628052,-0.025626003742218018,0.050752267241477966,0.09792385995388031,-0.024697333574295044,0.13698504865169525,-0.019793003797531128,18.181640625,0.04336047172546387,0.012943089008331299,0.02404540777206421,0.006795451045036316,0.012357160449028015,0.009262889623641968,0.015516474843025208,0.01819261908531189,20110124_0505m41_085
5044.391357421875,3.381854295730591,-0.07964980602264404,-0.08555406332015991,0.02085810899734497,0.026566237211227417,0.045578181743621826,0.044966697692871094,0.039528071880340576,22.065673828125,0.011536359786987305,0.0078008174896240234,0.0018947720527648926,0.0030269771814346313,0.006004244089126587,0.0008481144905090332,0.00726357102394104,0.0008502006530761719,20120909_0025p00_109
6400.04296875,3.8075876235961914,-0.12506914138793945,-0.13109517097473145,0.013355277478694916,0.060280218720436096,-0.0032458901405334473,0.05969318747520447,0.01851731538772583,45.49853515625,0.03954935073852539,0.01863420009613037,0.02353036403656006,0.0035675540566444397,0.010400190949440002,0.0046975016593933105,0.006650000810623169,0.0012549161911010742,20081209_0633m70_149
4974.122314453125,3.6014373302459717,0.14897608757019043,0.1464310884475708,-0.011989913880825043,0.0054504722356796265,0.01799347996711731,0.0036648809909820557,0.0356256365776062,37.787841796875,0.04024147987365723,0.03692328929901123,0.024938583374023438,0.004352264106273651,0.017802104353904724,0.011047154664993286,0.006117016077041626,0.007355809211730957,20081215_0329m69_116
4547.16845703125,2.2986514568328857,0.22399985790252686,0.21712267398834229,0.0015958398580551147,0.023064568638801575,-0.012766510248184204,0.02603369951248169,0.025831162929534912,30.9208984375,0.029157400131225586,0.02657461166381836,0.020305871963500977,0.0007829368114471436,0.002099469304084778,0.00463142991065979,0.002206087112426758,0.0001360774040222168,20100327_0910m65_101
4537.115966796875,2.044096350669861,-0.5392957329750061,-0.5412296652793884,0.20850132405757904,0.21153482794761658,0.15919235348701477,0.2868337333202362,0.06873717904090881,57.594482421875,0.039513230323791504,0.04740101099014282,0.02680104970932007,0.015985503792762756,0.022553354501724243,0.029890388250350952,0.013675719499588013,0.015816837549209595,20090827_2219m03_051
6447.02587890625,4.102461338043213,-0.2081228494644165,-0.1990073323249817,0.05203351378440857,0.06512193381786346,0.015355676412582397,0.09436202049255371,-0.025137722492218018,7.56787109375,0.06886529922485352,0.0001398324966430664,0.016378462314605713,0.01578676700592041,0.02042965590953827,0.03252735733985901,0.0236910879611969,0.011758387088775635,20050914_2227m08_030
5587.30712890625,4.2730512619018555,0.23410248756408691,0.23750567436218262,-0.01706293225288391,0.039984285831451416,0.08636230230331421,-3.9324164390563965e-05,0.05281832814216614,11.39404296875,0.03467988967895508,0.026959776878356934,0.017665743827819824,0.015145331621170044,0.00328981876373291,0.039603352546691895,0.010262593626976013,0.001390308141708374,20101028_2213m16_075
4953.83154296875,2.516242027282715,-0.495349645614624,-0.5078981518745422,0.11109232157468796,0.1264447420835495,0.10295677185058594,0.14794382452964783,0.019634604454040527,21.66552734375,0.014466285705566406,0.03641855716705322,0.03377741575241089,0.0025282278656959534,0.007175520062446594,0.012136995792388916,0.0007553398609161377,0.0016946792602539062,20090710_1239m08_112
5831.32470703125,4.279262065887451,0.068992018699646,0.06199115514755249,-0.011369407176971436,-0.002595752477645874,0.08059102296829224,-0.006620198488235474,0.03806474804878235,112.77783203125,0.024193286895751953,0.030727624893188477,0.026733577251434326,1.0326504707336426e-05,0.003864377737045288,0.009128391742706299,0.002951204776763916,0.0012280642986297607,20050128_0615m74_053
4023.78173828125,4.801980257034302,-0.4679332375526428,-0.4914959669113159,0.11182788759469986,0.01120065152645111,-0.013033032417297363,0.07273201644420624,-0.030880987644195557,30.955078125,0.09618353843688965,0.026815474033355713,0.0673670768737793,0.02517368644475937,0.009138420224189758,0.0010102391242980957,0.001319780945777893,0.008134901523590088,20120724_2239m14_071
4988.728759765625,3.538329839706421,-0.46552467346191406,-0.4756923317909241,0.19373206794261932,0.18770447373390198,0.22040969133377075,0.2861924171447754,0.08879497647285461,58.692626953125,0.015432596206665039,0.055310845375061035,0.050517261028289795,0.0042100995779037476,0.009256333112716675,0.017207682132720947,0.0023513436317443848,0.003213733434677124,20070218_0638m75_008
5579.167236328125,4.267655611038208,0.23298001289367676,0.2209707498550415,-0.019357509911060333,0.03196214139461517,0.06842947006225586,-0.012192696332931519,0.06425684690475464,73.878173828125,0.011358499526977539,0.029034733772277832,0.02595210075378418,0.002588890492916107,2.230703830718994e-05,0.014395356178283691,0.00888863205909729,0.0016970634460449219,20091018_0006m01_067
6206.17333984375,4.193770408630371,-0.3475392460823059,-0.34975409507751465,0.09319639205932617,0.14257466793060303,0.08509945869445801,0.17621871829032898,0.02311006188392639,64.66650390625,0.03930854797363281,0.03791886568069458,0.01876652240753174,0.006780654191970825,0.004948437213897705,0.023784399032592773,0.006054908037185669,0.009788721799850464,20050630_1552m24_093
4050.898681640625,1.2544165253639221,-0.35239148139953613,-0.36072349548339844,0.09472475200891495,0.08163958787918091,0.041252195835113525,0.13384157419204712,0.007272064685821533,42.14208984375,0.03645390272140503,0.02481400966644287,0.01903676986694336,0.008759625256061554,0.012622237205505371,0.004957854747772217,0.010250568389892578,0.0026503801345825195,20080312_0659m30_059
5190.0478515625,4.606692790985107,-0.009816110134124756,8.83340835571289e-05,-0.011643022298812866,0.011707291007041931,0.014203697443008423,0.007123306393623352,0.007707834243774414,60.33203125,0.0019159317016601562,0.024757087230682373,0.010196328163146973,0.006763815879821777,0.00526602566242218,0.0016497671604156494,0.00287415087223053,0.00038439035415649414,20121212_0329m69_110
4699.8212890625,2.4622621536254883,-0.0007305741310119629,-0.01019054651260376,0.0029446929693222046,0.015514999628067017,0.007492572069168091,0.01079830527305603,-0.010467588901519775,23.1240234375,0.022012710571289062,0.028135478496551514,0.026832759380340576,0.004946604371070862,0.005047023296356201,0.009600907564163208,0.00882631540298462,0.0033432841300964355,20110225_0707m62_096
4393.401611328125,2.120154619216919,0.10785043239593506,0.11093521118164062,0.02384769171476364,0.03241036832332611,-0.009934484958648682,0.05035802721977234,0.015538841485977173,63.436767578125,0.01067662239074707,0.045195579528808594,0.03513824939727783,0.0002138093113899231,0.002480432391166687,0.00551760196685791,0.0021972358226776123,0.005623430013656616,20081209_0754m62_004
5602.9912109375,4.517913818359375,0.07102715969085693,0.06889283657073975,-0.025847304612398148,0.0008119940757751465,0.03062322735786438,-0.020022407174110413,0.02871111035346985,62.05224609375,0.018682479858398438,0.004478931427001953,0.007911205291748047,0.007245916873216629,0.010847121477127075,0.02208539843559265,0.012945666909217834,0.009056776762008667,20091023_0359m65_136
5557.232177734375,4.445813894271851,0.3209012746810913,0.3113250732421875,-0.023944556713104248,0.03410792350769043,0.06020113825798035,-0.019347116351127625,0.04848673939704895,37.675048828125,0.001626729965209961,0.02960062026977539,0.013655543327331543,0.00027551501989364624,0.0013094842433929443,0.004382878541946411,0.0021520107984542847,0.006420046091079712,20081218_0638m75_123
4733.945068359375,2.482417106628418,-0.1650524139404297,-0.16980969905853271,0.09210849553346634,0.11299385130405426,0.07149174809455872,0.14021365344524384,0.04494813084602356,3.403076171875,0.030429363250732422,0.0027889013290405273,0.005379080772399902,0.01614927500486374,0.01844780147075653,0.030377238988876343,0.027837052941322327,0.00935932993888855,20090414_1239m08_103
6028.5107421875,4.185174942016602,0.07405960559844971,0.08084237575531006,0.008499518036842346,0.024882152676582336,0.11460262537002563,0.008986204862594604,0.03057721257209778,32.615234375,0.028116703033447266,0.021764278411865234,0.015612125396728516,0.006973385810852051,0.004737779498100281,0.016064822673797607,0.0125008225440979,0.006380409002304077,20060320_0648m72_132
5073.8916015625,3.002251148223877,-0.15524423122406006,-0.16043800115585327,0.05445406585931778,0.06347642838954926,0.09581199288368225,0.07527391612529755,0.0375899076461792,29.7294921875,0.007559299468994141,0.02530527114868164,0.019216477870941162,0.006961904466152191,0.01309145987033844,0.008390575647354126,0.011361166834831238,0.00023096799850463867,20070920_0346m30_105
4930.633056640625,2.706850290298462,-0.31284254789352417,-0.30946415662765503,0.025586508214473724,0.02434656023979187,0.04030093550682068,0.04240889847278595,-0.0066304802894592285,48.357666015625,0.03776812553405762,0.030368387699127197,0.028989970684051514,0.003543160855770111,0.003373384475708008,0.010563105344772339,0.0012350529432296753,0.0029785633087158203,20081218_0638m75_053
4770.87255859375,2.5321693420410156,-0.051300644874572754,-0.06009805202484131,0.019713111221790314,0.037771716713905334,0.035700201988220215,0.022446632385253906,0.01090821623802185,17.14453125,0.02762460708618164,0.027183055877685547,0.02135908603668213,0.008454270660877228,0.015541747212409973,0.010088443756103516,0.011110544204711914,0.004102438688278198,20070907_2219m03_075
6381.009765625,3.988905191421509,-0.006553709506988525,0.00504910945892334,-0.006477802991867065,0.015476897358894348,-0.031714439392089844,-0.012054979801177979,-0.022942960262298584,3.0224609375,0.08169865608215332,0.010254442691802979,3.3855438232421875e-05,0.0005824565887451172,0.005523964762687683,0.007006406784057617,7.808208465576172e-05,0.0067694783210754395,20110128_0505m41_095
6083.89208984375,3.9774739742279053,0.2100217342376709,0.19420206546783447,-0.011298514902591705,0.033208802342414856,0.08844095468521118,-0.005213826894760132,0.035740673542022705,66.12890625,0.018092870712280273,0.01042187213897705,0.0012478828430175781,0.0011911466717720032,0.004030272364616394,0.020670175552368164,0.0023491382598876953,0.0030354857444763184,20120909_0025p00_009
4636.3623046875,2.7854816913604736,0.00025260448455810547,0.0015687346458435059,0.06990843266248703,0.08178006112575531,0.05909624695777893,0.11899694800376892,0.04498559236526489,28.56640625,0.0036041736602783203,0.03488326072692871,0.026712000370025635,0.006290622055530548,0.010216429829597473,0.032971471548080444,0.012393265962600708,0.010309278964996338,20081217_0739m71_120
4516.51513671875,2.372828483581543,0.012654304504394531,0.018490314483642578,0.03697051852941513,0.036010533571243286,0.028242826461791992,0.061043694615364075,0.008540868759155273,61.22314453125,0.014025688171386719,0.03370773792266846,0.014165401458740234,0.0003238096833229065,6.973743438720703e-05,0.007824420928955078,0.004788205027580261,0.0021581053733825684,20090503_1922m59_037
